id,name,now_cost,position,team,transfers_in_event,goals_conceded,expected_goal_involvements,chance_of_playing_this_round,creativity,threat,dreamteam_count,bonus,red_cards,expected_goals_per_90,transfers_out,in_dreamteam,corners_and_indirect_freekicks_order,own_goals,influence_rank_type,ict_index_rank_type,selected_rank,goals_scored,transfers_in,event_points,value_form,selected_by_percent,cost_change_start_fall,minutes,total_points,cost_change_event,points_per_game_rank_type,selected_rank_type,bps,clean_sheets,threat_rank,status,influence,form_rank_type,news,clean_sheets_per_90,goals_conceded_per_90,form,ict_index,ep_this,cost_change_event_fall,web_name,ep_next,penalties_order,saves,starts,value_season,yellow_cards,cost_change_start,now_cost_rank_type,form_rank,points_per_game_rank,expected_goal_involvements_per_90,transfers_out_event,expected_goals_conceded_per_90,creativity_rank,threat_rank_type,expected_goals,chance_of_playing_next_round,starts_per_90,expected_goals_conceded,expected_assists,assists,creativity_rank_type,saves_per_90,news_added,points_per_game,expected_assists_per_90,influence_rank,direct_freekicks_order,now_cost_rank,ict_index_rank
82,Dominic Solanke-Mitchell,75,FWD,Spurs,9173,1,0.49,0.0,15.3,61.0,0,0,0,0.34,1430376,False,,0,14,13,25,0,152840,0,0.1,14.5,0,90,2,0,19,6,17,0,19,d,19.0,31,Ankle injury - 50% chance of playing,0.0,1.0,1.0,9.5,0.0,0,Solanke,0.2,,0,1,0.3,0,0,5,266,167,0.49,430843,1.02,130,7,0.34,50.0,1.0,1.02,0.15,0,13,0.0,2024-08-23T14:00:06.228956Z,2.0,0.15,184,,14,73
478,Ashley Phillips,40,DEF,Spurs,3841,0,0.00,,0.0,0.0,0,0,0,0.0,10805,False,,0,143,143,248,0,8361,0,0.0,0.5,0,0,0,0,139,91,0,0,325,u,0.0,139,Loaned to Stoke City,0.0,0.0,0.0,0.0,0.0,0,A.Phillips,0.0,,0,0,0.0,0,0,201,399,399,0.0,5933,0.0,382,116,0.00,0.0,0.0,0.00,0.00,0,142,0.0,2024-08-26T10:10:07.966773Z,0.0,0.0,394,,623,402
479,Brandon Austin,40,GKP,Spurs,3255,0,0.00,,0.0,0.0,0,0,0,0.0,3643,False,,0,36,36,260,0,6150,0,0.0,0.5,0,0,0,0,35,36,0,0,285,a,0.0,35,,0.0,0.0,0.0,0.0,0.0,0,Austin,-0.5,,0,0,0.0,0,0,53,360,360,0.0,1760,0.0,344,15,0.00,,0.0,0.00,0.00,0,17,0.0,,0.0,0.0,356,,578,364
480,Rodrigo Bentancur,50,MID,Spurs,106,1,0.31,0.0,4.8,29.0,0,0,0,0.32,11641,False,,0,104,88,392,0,2282,0,0.1,0.2,0,77,1,0,132,139,15,0,68,d,9.8,150,Head injury - 50% chance of playing,0.0,1.17,0.5,4.4,0.0,0,Bentancur,0.0,,0,1,0.2,1,0,140,301,263,0.37,3708,1.05,198,43,0.27,50.0,1.17,0.90,0.04,0,119,0.0,2024-08-19T23:00:06.174776Z,1.0,0.05,232,,217,175
481,Lucas Bergvall,45,MID,Spurs,9271,0,0.22,,24.4,5.0,0,0,0,0.23,13700,False,,0,97,91,192,0,19315,1,0.2,0.9,0,23,2,0,120,65,10,0,180,a,12.8,116,,0.0,0.0,1.0,4.2,1.0,0,Bergvall,0.5,,0,0,0.4,0,0,277,230,246,0.86,7979,0.47,84,104,0.06,,0.0,0.12,0.16,0,65,0.0,,1.0,0.63,218,,518,183
482,Yves Bissouma,50,MID,Spurs,22638,0,0.14,100.0,6.5,7.0,0,1,0,0.13,7418,False,,0,27,74,292,1,23154,9,0.9,0.3,0,71,9,0,4,95,40,1,158,a,43.8,28,,1.27,0.0,4.5,5.7,4.5,0,Bissouma,4.0,,0,1,1.8,0,0,155,58,6,0.18,3630,1.27,184,94,0.10,100.0,1.27,1.00,0.04,0,113,0.0,2024-08-15T16:30:05.742335Z,9.0,0.05,55,4.0,239,124
483,Bryan Gil Salvatierra,50,MID,Spurs,0,0,0.00,0.0,0.0,0.0,0,0,0,0.0,86,False,,0,249,255,622,0,0,0,0.0,0.0,0,0,0,0,254,281,0,0,547,u,0.0,254,On loan to Girona for the season,0.0,0.0,0.0,0.0,0.0,0,Bryan,0.0,,0,0,0.0,0,0,167,571,571,0.0,21,0.0,569,239,0.00,0.0,0.0,0.00,0.00,0,255,0.0,2024-07-31T11:08:25.895794Z,0.0,0.0,566,,257,573
484,Ben Davies,45,DEF,Spurs,656,0,0.00,,0.0,0.0,0,0,0,0.0,4908,False,,0,166,166,349,0,1704,0,0.0,0.2,0,0,0,0,162,125,0,0,372,a,0.0,162,,0.0,0.0,0.0,0.0,0.0,0,Davies,-0.5,,0,0,0.0,0,0,67,432,432,0.0,2146,0.0,421,146,0.00,,0.0,0.00,0.00,0,165,0.0,,0.0,0.0,427,,367,435
485,Alfie Devine,45,MID,Spurs,876,0,0.00,,0.0,0.0,0,0,0,0.0,2424,False,,0,196,203,434,0,1821,0,0.0,0.1,0,0,0,0,204,157,0,0,458,a,0.0,204,,0.0,0.0,0.0,0.0,0.0,0,Devine,-0.5,,0,0,0.0,0,0,249,500,500,0.0,1059,0.0,493,180,0.00,,0.0,0.00,0.00,0,204,0.0,,0.0,0.0,493,,482,501
486,Radu Drăgușin,44,DEF,Spurs,427,0,0.00,,0.0,0.0,0,0,0,0.0,6130,False,,0,156,156,355,0,1116,0,0.0,0.2,1,0,0,-1,152,128,0,0,343,a,0.0,152,,0.0,0.0,0.0,0.0,0.0,1,Dragusin,-0.5,,0,0,0.0,0,-1,150,415,415,0.0,2556,0.0,398,131,0.00,,0.0,0.00,0.00,0,155,0.0,,0.0,0.0,410,,543,418
487,Emerson Leite de Souza Junior,45,DEF,Spurs,0,0,0.00,0.0,0.0,0.0,0,0,0,0.0,1795,False,,0,185,185,577,0,0,0,0.0,0.0,0,0,0,0,182,192,0,0,411,u,0.0,182,Transferred to AC Milan,0.0,0.0,0.0,0.0,0.0,0,E.Royal,0.0,,0,0,0.0,0,0,109,462,462,0.0,301,0.0,453,169,0.00,0.0,0.0,0.00,0.00,0,184,0.0,2024-08-13T07:06:12.490889Z,0.0,0.0,455,,426,463
488,Fraser Forster,45,GKP,Spurs,459,0,0.00,,0.0,0.0,0,0,0,0.0,4220,False,,0,54,54,330,0,1161,0,0.0,0.2,0,0,0,0,53,51,0,0,347,a,0.0,53,,0.0,0.0,0.0,0.0,0.0,0,Forster,-0.5,,0,0,0.0,0,0,11,417,417,0.0,1689,0.0,401,33,0.00,,0.0,0.00,0.00,0,35,0.0,,0.0,0.0,412,,333,420
489,Archie Gray,50,MID,Spurs,428,0,0.01,,2.6,0.0,0,0,0,0.0,6118,False,,0,120,141,339,0,1837,1,0.2,0.2,0,30,2,0,147,114,5,0,572,a,7.2,127,,0.0,0.0,1.0,1.0,1.0,0,Gray,0.5,,0,0,0.4,0,0,198,249,286,0.03,2845,0.36,234,255,0.00,,0.0,0.12,0.01,0,136,0.0,,1.0,0.03,254,,301,289
490,Pierre-Emile Højbjerg,50,MID,Spurs,0,0,0.00,0.0,0.0,0.0,0,0,0,0.0,328,False,,0,238,244,611,0,0,0,0.0,0.0,0,0,0,0,244,273,0,0,522,u,0.0,244,On loan to Marseille for the season,0.0,0.0,0.0,0.0,0.0,0,Højbjerg,0.0,,0,0,0.0,0,0,121,555,555,0.0,56,0.0,549,223,0.00,0.0,0.0,0.00,0.00,0,243,0.0,2024-07-23T11:58:08.802970Z,0.0,0.0,549,3.0,194,556
491,Brennan Johnson,65,MID,Spurs,1485,1,0.41,,16.8,45.0,0,0,0,0.16,17630,False,,0,93,61,232,0,6970,3,0.4,0.6,0,167,5,0,56,80,11,1,34,a,14.2,55,,0.54,0.54,2.5,7.6,2.5,0,Johnson,2.0,,0,2,0.8,0,0,32,122,123,0.22,8427,1.02,112,17,0.30,,1.08,1.90,0.11,0,79,0.0,,2.5,0.06,212,,51,88
492,Dejan Kulusevski,64,MID,Spurs,13136,0,0.28,,50.1,30.0,0,0,0,0.0,68710,False,3.0,0,55,39,139,0,24721,6,0.5,2.1,1,77,7,-1,40,46,21,1,65,a,28.0,39,,1.17,0.0,3.5,10.8,3.5,1,Kulusevski,3.0,,0,1,1.1,0,-1,50,96,99,0.33,21006,1.31,32,40,0.00,,1.17,1.12,0.28,1,28,0.0,,3.5,0.33,137,,71,59
493,Giovani Lo Celso,49,MID,Spurs,667,0,0.00,,0.0,0.0,0,0,0,0.0,3390,False,,0,230,236,453,0,1387,0,0.0,0.1,1,0,0,-1,236,164,0,0,503,a,0.0,236,,0.0,0.0,0.0,0.0,0.0,1,Lo Celso,-0.5,,0,0,0.0,0,-1,209,541,541,0.0,1457,0.0,533,215,0.00,,0.0,0.00,0.00,0,236,0.0,,0.0,0.0,535,,317,542
494,James Maddison,75,MID,Spurs,50863,1,1.79,,94.6,46.0,0,0,0,0.25,75182,False,1.0,0,7,7,75,0,120170,6,0.7,5.3,0,156,11,0,23,25,50,1,33,a,70.2,21,,0.58,0.58,5.5,21.0,5.5,0,Maddison,5.0,2.0,0,2,1.5,0,0,10,40,44,1.03,41925,1.1,4,16,0.43,,1.15,1.90,1.36,2,4,0.0,,5.5,0.78,18,2.0,15,9
495,Pedro Porro,55,DEF,Spurs,207326,1,0.55,100.0,80.8,22.0,1,1,0,0.06,251033,True,4.0,0,4,1,6,1,372412,6,1.4,35.6,0,180,15,0,2,2,51,1,89,a,75.2,2,,0.5,0.5,7.5,17.8,7.5,0,Pedro Porro,7.0,,0,2,2.7,0,0,13,11,12,0.28,86681,0.98,11,14,0.12,100.0,1.0,1.96,0.43,0,2,0.0,2024-08-19T23:00:06.196679Z,7.5,0.22,15,1.0,133,16
496,Sergio Reguilón,44,DEF,Spurs,479,0,0.00,,0.0,0.0,0,0,0,0.0,8142,False,,0,153,153,325,0,1121,0,0.0,0.3,1,0,0,-1,149,119,0,0,337,a,0.0,149,,0.0,0.0,0.0,0.0,0.0,1,Reguilón,-0.5,,0,0,0.0,0,-1,145,410,410,0.0,3357,0.0,393,127,0.00,,0.0,0.00,0.00,0,152,0.0,,0.0,0.0,405,,536,413
497,Richarlison de Andrade,70,FWD,Spurs,5455,0,0.19,,2.2,7.0,0,0,0,0.68,42256,False,,0,25,31,178,0,38608,1,0.1,1.2,0,25,2,0,34,31,4,0,162,a,3.2,30,,0.0,0.0,1.0,1.1,1.0,0,Richarlison,0.5,2.0,0,0,0.3,0,0,13,265,316,0.68,20164,0.22,244,30,0.19,,0.0,0.06,0.00,0,27,0.0,,1.0,0.0,287,,28,287
498,Cristian Romero,50,DEF,Spurs,216595,1,0.95,,20.2,58.0,1,2,0,0.31,61818,True,,0,2,2,55,1,248498,14,1.6,7.6,0,180,16,0,1,18,66,1,23,a,76.6,1,,0.5,0.5,8.0,15.5,8.0,0,Romero,7.5,,0,2,3.2,0,0,26,10,11,0.47,26758,1.01,99,1,0.62,,1.0,2.02,0.33,0,19,0.0,,8.0,0.16,13,,235,23
499,Pape Matar Sarr,50,MID,Spurs,494,1,0.05,,16.1,8.0,0,0,0,0.01,6258,False,,0,102,103,334,0,2855,1,0.3,0.2,0,100,3,0,98,111,13,0,149,a,10.8,95,,0.0,0.9,1.5,3.5,1.5,0,P.M.Sarr,1.0,,0,1,0.6,0,0,182,194,200,0.05,3222,0.81,120,90,0.01,,0.9,0.90,0.04,0,84,0.0,,1.5,0.04,226,,276,208
500,Dane Scarlett,45,FWD,Spurs,0,0,0.00,0.0,0.0,0.0,0,0,0,0.0,6721,False,,0,40,41,402,0,0,0,0.0,0.1,0,0,0,0,42,55,0,0,448,u,0.0,42,Loaned to Oxford United,0.0,0.0,0.0,0.0,0.0,0,Scarlett,0.0,,0,0,0.0,0,0,67,491,491,0.0,1566,0.0,484,38,0.00,0.0,0.0,0.00,0.00,0,40,0.0,2024-08-14T08:32:58.295903Z,0.0,0.0,484,,472,492
502,Manor Solomon,54,MID,Spurs,189,0,0.00,,0.0,0.0,0,0,0,0.0,1813,False,,0,264,269,498,0,424,0,0.0,0.1,1,0,0,-1,268,194,0,0,585,a,0.0,268,,0.0,0.0,0.0,0.0,0.0,1,Solomon,-0.5,,0,0,0.0,0,-1,102,595,595,0.0,711,0.0,596,263,0.00,,0.0,0.00,0.00,0,269,0.0,,0.0,0.0,594,,167,599
503,Son Heung-min,100,MID,Spurs,138548,1,1.52,,48.0,65.0,1,3,0,0.58,160141,True,,0,5,10,44,2,171561,16,0.9,10.1,0,180,18,0,5,16,73,1,14,a,88.4,4,,0.5,0.5,9.0,20.2,9.0,0,Son,8.5,1.0,0,2,1.8,0,0,3,7,8,0.76,59500,0.98,37,11,1.17,,1.0,1.96,0.35,0,32,0.0,,9.0,0.18,8,,4,12
504,Djed Spence,45,DEF,Spurs,142,0,0.00,,2.4,2.0,0,0,0,0.0,1768,False,,0,101,99,449,0,381,1,0.2,0.1,0,18,2,0,78,168,8,0,225,a,3.8,67,,0.0,0.0,1.0,0.8,1.0,0,Spence,0.5,,0,0,0.4,0,0,104,219,234,0.0,681,0.3,238,71,0.00,,0.0,0.06,0.00,0,74,0.0,,1.0,0.0,274,,419,296
505,Destiny Udogie,50,DEF,Spurs,15412,1,0.07,,12.0,14.0,0,0,0,0.0,44740,False,,0,70,50,93,0,38930,6,0.8,3.7,0,162,8,0,28,33,32,1,121,a,20.6,26,,0.56,0.56,4.0,4.6,4.0,0,Udogie,3.5,,0,2,1.6,0,0,32,76,79,0.04,19721,1.12,161,23,0.00,,1.11,2.02,0.07,0,39,0.0,,4.0,0.04,176,,280,161
506,Micky van de Ven,45,DEF,Spurs,115622,1,0.06,,14.5,0.0,0,0,0,0.0,57843,False,,0,9,27,56,0,146262,9,1.2,7.5,0,180,11,0,13,19,51,1,452,a,45.4,11,,0.5,0.5,5.5,6.0,5.5,0,Van de Ven,5.0,,0,2,2.4,0,0,132,37,41,0.03,27543,1.01,139,184,0.00,,1.0,2.02,0.06,1,33,0.0,,5.5,0.03,50,,476,120
507,Alejo Véliz,50,FWD,Spurs,0,0,0.00,0.0,0.0,0.0,0,0,0,0.0,572,False,,0,56,57,597,0,0,0,0.0,0.0,0,0,0,0,56,71,0,0,570,u,0.0,56,Loaned to Espanyol,0.0,0.0,0.0,0.0,0.0,0,Veliz,0.0,,0,0,0.0,0,0,59,583,583,0.0,106,0.0,584,55,0.00,0.0,0.0,0.00,0.00,0,57,0.0,2024-08-10T12:19:41.352153Z,0.0,0.0,580,,298,587
508,Guglielmo Vicario,50,GKP,Spurs,19423,1,0.00,,0.0,0.0,0,0,0,0.0,46115,False,,0,13,13,87,0,38892,6,0.8,4.1,0,180,8,0,7,13,46,1,528,a,39.0,7,,0.5,0.5,4.0,3.9,4.0,0,Vicario,3.5,,3,2,1.6,0,0,9,72,75,0.0,20338,1.01,555,62,0.00,,1.0,2.02,0.00,0,62,1.5,,4.0,0.0,74,,210,195
509,Timo Werner,64,MID,Spurs,462,0,0.02,,5.8,4.0,0,0,0,0.0,9697,False,,0,148,139,335,0,1567,0,0.1,0.2,1,12,1,-1,166,112,3,0,211,a,2.2,172,,0.0,0.0,0.5,1.2,0.5,1,Werner,0.0,,0,0,0.2,0,-1,45,330,311,0.15,4682,0.9,187,120,0.00,,0.0,0.12,0.02,0,116,0.0,,1.0,0.15,298,,66,285
510,Alfie Whiteman,40,GKP,Spurs,9218,0,0.00,,0.0,0.0,0,0,0,0.0,10063,False,,0,33,33,156,0,17727,0,0.0,1.6,0,0,0,0,32,22,0,0,276,a,0.0,32,,0.0,0.0,0.0,0.0,0.0,0,Whiteman,-0.5,,0,0,0.0,0,0,50,352,352,0.0,4869,0.0,335,12,0.00,,0.0,0.00,0.00,0,14,0.0,,0.0,0.0,347,,568,355
609,Will Lankshear,45,FWD,Spurs,13290,0,0.00,,0.0,0.0,0,0,0,0.0,10040,False,,0,42,43,256,0,22984,0,0.0,0.5,0,0,0,0,44,43,0,0,484,a,0.0,44,,0.0,0.0,0.0,0.0,0.0,0,Lankshear,-0.5,,0,0,0.0,0,0,70,523,523,0.0,5505,0.0,516,40,0.00,,0.0,0.00,0.00,0,42,0.0,,0.0,0.0,516,,514,524
610,Mikey Moore,45,MID,Spurs,3475,0,0.00,,0.0,0.0,0,0,0,0.0,4415,False,,0,201,208,363,0,7066,0,0.0,0.2,0,0,0,0,209,125,0,0,463,a,0.0,209,,0.0,0.0,0.0,0.0,0.0,0,Moore,-0.5,,0,0,0.0,0,0,255,505,505,0.0,2391,0.0,498,185,0.00,,0.0,0.00,0.00,0,209,0.0,,0.0,0.0,498,,488,506
612,Wilson Odobert,55,MID,Spurs,1702,0,0.08,,15.2,16.0,0,0,0,0.07,814,False,,0,124,100,535,0,2260,3,0.3,0.0,0,65,3,0,42,222,4,1,111,a,6.2,109,,1.38,0.0,1.5,3.7,1.5,0,Odobert,1.0,,0,1,0.5,0,0,89,210,107,0.11,492,1.38,133,67,0.05,,1.38,1.00,0.03,0,91,0.0,,3.0,0.04,259,,149,204
388,Aaron Wan-Bissaka,45,DEF,West Ham,6497,0,0.00,,0.1,0.0,0,0,0,0.0,32577,False,,0,100,103,148,0,13646,1,0.1,1.8,0,28,1,0,77,55,4,0,394,a,4.2,93,,0.0,0.0,0.5,0.4,0.5,0,Wan-Bissaka,-0.5,,0,0,0.2,0,0,88,282,232,0.0,12502,1.8,313,159,0.00,,0.0,0.56,0.00,0,105,0.0,,1.0,0.0,270,,398,309
511,Edson Álvarez Velázquez,50,MID,West Ham,874,0,0.22,50.0,3.2,1.0,0,0,0,0.08,3059,False,,0,129,143,456,0,1009,1,0.1,0.1,0,12,1,0,134,166,2,0,251,a,4.4,152,,0.0,0.0,0.5,0.9,0.2,0,Álvarez,-0.5,,0,0,0.2,0,0,147,303,266,1.66,653,0.22,221,142,0.01,100.0,0.0,0.03,0.21,0,132,0.0,2024-08-12T14:30:04.746384Z,1.0,1.58,269,,228,291
512,Michail Antonio,55,FWD,West Ham,9327,1,0.72,,4.4,25.0,0,0,0,0.48,35776,False,,0,60,26,164,0,27965,2,0.4,1.5,0,133,4,0,14,27,2,1,81,a,0.0,14,,0.68,0.68,2.0,2.2,2.0,0,Antonio,1.0,,0,2,0.7,0,0,31,154,159,0.49,15906,1.73,205,19,0.71,,1.35,2.55,0.01,0,20,0.0,,2.0,0.01,600,,101,254
513,Alphonse Areola,45,GKP,West Ham,41412,2,0.00,,0.0,0.0,0,0,0,0.0,74677,False,,0,19,19,48,0,68665,6,0.8,9.4,0,180,7,0,9,9,29,1,359,a,25.8,9,,0.5,1.0,3.5,2.6,3.5,0,Areola,2.5,,3,2,1.6,0,0,16,82,85,0.0,36757,1.69,410,38,0.00,,1.0,3.38,0.00,0,40,1.5,,3.5,0.0,146,,347,237
514,Jarrod Bowen,75,MID,West Ham,24759,1,0.42,,79.9,23.0,0,0,0,0.06,121990,False,2.0,0,21,17,63,1,41067,8,0.7,6.4,0,162,10,0,29,20,29,1,85,a,51.8,27,,0.56,0.56,5.0,15.4,5.0,0,Bowen,4.0,4.0,0,2,1.3,0,0,11,52,56,0.24,42500,1.73,12,53,0.10,,1.11,3.11,0.32,0,10,0.0,,5.0,0.18,42,,16,25
515,Maxwel Cornet,50,MID,West Ham,70,0,0.00,,0.0,0.0,0,0,0,0.0,858,False,,0,239,245,558,0,205,0,0.0,0.0,0,0,0,0,245,241,0,0,524,a,0.0,245,,0.0,0.0,0.0,0.0,0.0,0,Cornet,-1.0,,0,0,0.0,0,0,122,557,557,0.0,326,0.0,551,224,0.00,,0.0,0.00,0.00,0,244,0.0,,0.0,0.0,551,,196,558
516,Vladimír Coufal,45,DEF,West Ham,5679,2,0.12,,16.2,1.0,0,0,0,0.01,9476,False,,0,78,72,199,0,8555,6,0.8,0.9,0,146,7,0,31,73,16,1,250,a,18.0,29,,0.62,1.23,3.5,3.3,3.5,0,Coufal,2.5,,0,2,1.6,0,0,71,85,88,0.07,3584,1.7,117,76,0.02,,1.23,2.75,0.10,0,23,0.0,,3.5,0.06,189,,376,214
517,Aaron Cresswell,40,DEF,West Ham,13617,0,0.00,,0.0,0.0,0,0,0,0.0,29040,False,3.0,0,107,107,126,0,23948,1,0.1,2.4,0,1,1,0,65,47,3,0,263,a,0.0,79,,0.0,0.0,0.5,0.0,0.5,0,Cresswell,-0.5,,0,0,0.2,0,0,152,267,220,0.0,12096,2.7,322,78,0.00,,0.0,0.03,0.00,0,106,0.0,,1.0,0.0,334,,550,342
519,George Earthy,45,MID,West Ham,0,0,0.00,0.0,0.0,0.0,0,0,0,0.0,3683,False,,0,190,197,482,0,0,0,0.0,0.1,0,0,0,0,198,180,0,0,451,u,0.0,198,Loaned to Bristol City,0.0,0.0,0.0,0.0,0.0,0,Earthy,0.0,,0,0,0.0,0,0,243,494,494,0.0,801,0.0,487,174,0.00,0.0,0.0,0.00,0.00,0,198,0.0,2024-08-16T11:57:26.531525Z,0.0,0.0,487,,475,495
520,Emerson Palmieri dos Santos,45,DEF,West Ham,4193,2,0.07,,4.1,17.0,0,0,0,0.02,7457,False,,0,60,53,215,0,7963,6,0.8,0.7,0,178,7,0,30,79,32,1,106,a,24.2,28,,0.51,1.01,3.5,4.5,3.5,0,Emerson,2.5,,0,2,1.6,0,0,61,83,86,0.04,2953,1.69,206,19,0.04,,1.01,3.35,0.03,0,61,0.0,,3.5,0.02,159,,358,164
521,Łukasz Fabiański,40,GKP,West Ham,39652,0,0.00,,0.0,0.0,0,0,0,0.0,70121,False,,0,25,25,30,0,79279,0,0.0,12.9,0,0,0,0,24,4,0,0,261,a,0.0,24,,0.0,0.0,0.0,0.0,0.0,0,Fabianski,-1.0,,0,0,0.0,0,0,42,338,338,0.0,34201,0.0,320,4,0.00,,0.0,0.00,0.00,0,6,0.0,,0.0,0.0,332,,548,340
522,Wes Foderingham,45,GKP,West Ham,239,0,0.00,,0.0,0.0,0,0,0,0.0,2598,False,,0,55,55,390,0,476,0,0.0,0.2,0,0,0,0,54,56,0,0,357,a,0.0,54,,0.0,0.0,0.0,0.0,0.0,0,Foderingham,-1.0,,0,0,0.0,0,0,15,421,421,0.0,914,0.0,408,37,0.00,,0.0,0.00,0.00,0,39,0.0,,0.0,0.0,417,,344,425
523,Danny Ings,50,FWD,West Ham,9271,0,0.25,,0.3,17.0,0,0,0,4.5,26607,False,,0,24,27,180,0,24558,0,0.1,1.1,0,5,1,0,25,32,2,0,108,a,3.2,32,,0.0,0.0,0.5,2.1,0.5,0,Ings,-0.5,,0,0,0.2,0,0,45,297,255,4.5,12942,1.26,305,24,0.25,,0.0,0.07,0.00,0,34,0.0,,1.0,0.0,286,,184,257
524,Max Kilman,45,DEF,West Ham,80571,2,0.14,,32.3,6.0,1,3,0,0.03,17225,False,,0,6,8,149,0,83886,12,1.4,1.7,0,180,13,0,4,56,49,1,168,a,70.4,4,,0.5,1.0,6.5,10.9,6.5,0,Kilman,5.5,,0,2,2.9,0,0,87,18,19,0.07,12015,1.69,62,42,0.06,,1.0,3.38,0.08,1,7,0.0,,6.5,0.04,17,,397,54
525,Mohammed Kudus,65,MID,West Ham,11332,2,0.79,,36.3,31.0,0,0,0,0.08,189184,False,,0,89,55,59,0,48531,3,0.4,7.1,0,177,5,0,59,18,20,1,60,a,15.0,58,,0.51,1.02,2.5,8.2,2.5,0,Kudus,1.5,,0,2,0.8,0,0,40,125,126,0.4,102601,1.7,53,36,0.16,,1.02,3.35,0.63,0,44,0.0,,2.5,0.32,208,,60,79
526,Luis Guilherme Lira dos Santos,49,MID,West Ham,325,0,0.00,,0.0,0.0,0,0,0,0.0,1108,False,,0,234,240,554,0,398,0,0.0,0.0,1,0,0,-1,239,238,0,0,513,a,0.0,239,,0.0,0.0,0.0,0.0,0.0,1,L.Guilherme,-1.0,,0,0,0.0,0,-1,214,549,549,0.0,463,0.0,541,219,0.00,,0.0,0.00,0.00,0,239,0.0,,0.0,0.0,544,,329,551
527,Lucas Tolentino Coelho de Lima,60,MID,West Ham,20736,1,0.98,,24.8,26.0,0,0,0,0.51,45341,False,,0,20,45,131,1,74313,3,0.8,2.3,0,163,9,0,32,43,34,1,78,a,53.4,31,,0.55,0.55,4.5,10.4,4.5,0,L.Paquetá,3.5,1.0,0,2,1.5,1,0,53,61,64,0.54,27419,1.72,83,49,0.92,,1.1,3.11,0.06,0,64,0.0,,4.5,0.03,38,,79,65
528,Konstantinos Mavropanos,45,DEF,West Ham,1706,2,0.02,,1.1,4.0,0,2,0,0.01,1612,False,,0,7,19,404,0,2272,8,1.0,0.1,0,180,9,0,16,148,43,1,192,a,60.8,14,,0.5,1.0,4.5,6.6,4.5,0,Mavropanos,3.5,,0,2,2.0,0,0,107,55,59,0.01,612,1.69,271,53,0.02,,1.0,3.38,0.00,0,89,0.0,,4.5,0.0,24,,423,105
529,Nayef Aguerd,44,DEF,West Ham,315,0,0.00,,0.0,0.0,0,0,0,0.0,3888,False,,0,154,154,420,0,872,0,0.0,0.1,1,0,0,-1,150,158,0,0,338,a,0.0,150,,0.0,0.0,0.0,0.0,0.0,1,N.Aguerd,-1.0,,0,0,0.0,0,-1,146,411,411,0.0,1447,0.0,394,128,0.00,,0.0,0.00,0.00,0,153,0.0,,0.0,0.0,406,,537,414
530,Tomáš Souček,50,MID,West Ham,65667,2,1.47,,35.6,68.0,0,1,0,0.67,32960,False,,0,34,20,108,1,88605,8,1.3,3.0,0,167,13,0,12,35,36,1,12,a,39.4,11,,0.54,1.08,6.5,14.3,6.5,0,Souček,5.5,,0,2,2.6,1,0,150,19,20,0.79,19301,1.81,55,9,1.25,,1.08,3.35,0.22,1,46,0.0,,6.5,0.12,73,,231,29
531,James Ward-Prowse,64,MID,West Ham,1459,1,0.00,,1.4,0.0,0,0,0,0.0,54216,False,1.0,0,138,154,169,0,4143,0,0.1,1.4,1,16,1,-1,165,55,3,0,614,a,3.4,171,,0.0,5.62,0.5,0.5,0.5,1,Ward-Prowse,-0.5,2.0,0,0,0.2,0,-1,44,329,310,0.0,26146,1.52,262,275,0.00,,0.0,0.27,0.00,0,152,0.0,,1.0,0.0,283,1.0,65,307
532,Kurt Zouma,44,DEF,West Ham,1307,0,0.00,,0.0,0.0,0,0,0,0.0,13384,False,,0,148,148,254,0,2928,0,0.0,0.5,1,0,0,-1,144,94,0,0,332,a,0.0,144,,0.0,0.0,0.0,0.0,0.0,1,Zouma,-1.0,,0,0,0.0,0,-1,139,405,405,0.0,5118,0.0,388,122,0.00,,0.0,0.00,0.00,0,147,0.0,,0.0,0.0,400,,530,408
576,Andy Irving,50,MID,West Ham,39,0,0.00,,0.0,0.0,0,0,0,0.0,565,False,,0,245,251,572,0,118,0,0.0,0.0,0,0,0,0,251,251,0,0,540,a,0.0,251,,0.0,0.0,0.0,0.0,0.0,0,Irving,-1.0,,0,0,0.0,0,0,156,565,565,0.0,238,0.0,563,235,0.00,,0.0,0.00,0.00,0,252,0.0,,0.0,0.0,559,,240,566
587,Crysencio Summerville,59,MID,West Ham,1786,1,0.17,,29.4,6.0,0,0,0,0.0,35512,False,,0,118,89,214,0,7497,0,0.1,0.7,1,17,1,-1,162,72,9,0,177,a,8.2,168,,0.0,5.29,0.5,4.4,0.5,1,Summerville,-0.5,,0,0,0.2,0,-1,59,325,306,0.9,17982,1.43,73,102,0.00,,0.0,0.27,0.17,0,59,0.0,,1.0,0.9,249,,95,177
588,Guido Rodríguez,50,MID,West Ham,817,2,0.07,,2.4,5.0,0,0,0,0.02,1460,False,,0,87,119,467,0,1492,3,0.5,0.1,0,174,5,0,49,172,26,1,182,a,15.2,48,,0.52,1.03,2.5,2.3,2.5,0,G.Rodríguez,1.5,,0,2,1.0,0,0,136,114,115,0.04,701,1.71,239,106,0.04,,1.03,3.31,0.03,0,138,0.0,,2.5,0.02,204,,212,248
